"Always equal to ACS Summary File identification"	"State Postal Abbreviation"	"Summary Level"	"Geographic Component"	"US"	"Census Region"	"Census Division"	"State (FIPS Code)"	"County of current residence"	"County Subdivision (FIPS)"	"Place (FIPS Code)"	"Census Tract"	"Block Group"	"Consolidated City"	"American Indian Area/Alaska Native Area/ Hawaiian Home Land (Census)"	"American Indian Area/Alaska Native Area/ Hawaiian Home Land (FIPS)"	"American Indian Trust Land/Hawaiian Home Land Indicator"	"American Indian Tribal Subdivision (FIPS)"	"Alaska Native Regional Corporation (FIPS)"	"Metropolitan and Micropolitan Statistical Area"	"Combined Statistical Area"	"Metropolitan Statistical Area-Metropolitan Division"	"Metropolitan Area Central City"	"Metropolitan/Micropolitan Indicator Flag"	"New England City and Town Area"	"New England City and Town Combined Statistical Area"	"New England City and Town Area Division"	"Urban Area"	"Current Congressional District ***"	"State Legislative District Upper"	"State Legislative District Lower"	"5-digit ZIP Code Tabulation Area"	"Subminor Civil Division (FIPS)"	"State-School District (Elementary)"	"State-School District (Secondary)"	"State-School District (Unified)"	"Urban/Rural"	"Principal City Indicator"	"Public Use Microdata Area – 5% File"	"Geographic Identifier"	"Area Name"	"Tribal Tract"	"Tribal Block Group"	"Qualifying Name"	"FIPS"	"Area (Land)"	"Area (Water)"	"Place (State FIPS + Place FIPS)"	"ZIP Code Tabulation Area (3-digit)"	"Total Population"	"Population Density (Per Sq. Mile)"	"Area (Land)"
Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_PUMA5	Geo_GEOID	Geo_NAME	Geo_BTTR	Geo_BTBG	Geo_QName	Geo_FIPS	Geo_AREALAND	Geo_AREAWATR	Geo_PLACESE	Geo_ZCTA3	SE_A00002_001	SE_A00002_002	SE_A00002_003
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106112"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1061.12"	""	""	"Census Tract 1061.12, Los Angeles County, California"	"06037106112"	"3228477"	"0"	""	""	5125	4111.44	1.24652199160768
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106113"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1061.13"	""	""	"Census Tract 1061.13, Los Angeles County, California"	"06037106113"	"1443463"	"0"	""	""	3871	6945.688	0.557324203818705
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106114"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1061.14"	""	""	"Census Tract 1061.14, Los Angeles County, California"	"06037106114"	"1011120"	"3298"	""	""	6800	17418.23	0.39039563117667
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106403"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1064.03"	""	""	"Census Tract 1064.03, Los Angeles County, California"	"06037106403"	"1105644"	"0"	""	""	3701	8669.649	0.426891553165497
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106405"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1064.05"	""	""	"Census Tract 1064.05, Los Angeles County, California"	"06037106405"	"1171734"	"0"	""	""	4340	9593.089	0.452409045910637
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106406"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1064.06"	""	""	"Census Tract 1064.06, Los Angeles County, California"	"06037106406"	"2012822"	"916"	""	""	6534	8407.59	0.777154952069276
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106407"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1064.07"	""	""	"Census Tract 1064.07, Los Angeles County, California"	"06037106407"	"232136"	"0"	""	""	2352	26241.74	0.0896282144936579
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106408"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1064.08"	""	""	"Census Tract 1064.08, Los Angeles County, California"	"06037106408"	"229070"	"0"	""	""	3733	42207.3	0.0884444252251362
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106510"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1065.10"	""	""	"Census Tract 1065.10, Los Angeles County, California"	"06037106510"	"5782012"	"8398"	""	""	5717	2560.867	2.23244740902274
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106520"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1065.20"	""	""	"Census Tract 1065.20, Los Angeles County, California"	"06037106520"	"2205882"	"0"	""	""	5545	6510.54	0.851695837972994
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106603"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1066.03"	""	""	"Census Tract 1066.03, Los Angeles County, California"	"06037106603"	"10318680"	"2478"	""	""	3544	889.5438	3.98406479103378
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106604"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1066.04"	""	""	"Census Tract 1066.04, Los Angeles County, California"	"06037106604"	"2611563"	"8851"	""	""	4010	3976.872	1.00833015442543
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106641"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1066.41"	""	""	"Census Tract 1066.41, Los Angeles County, California"	"06037106641"	"1135493"	"0"	""	""	2197	5011.219	0.438416316986797
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106642"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1066.42"	""	""	"Census Tract 1066.42, Los Angeles County, California"	"06037106642"	"1577594"	"0"	""	""	3442	5650.845	0.609112474652392
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106643"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1066.43"	""	""	"Census Tract 1066.43, Los Angeles County, California"	"06037106643"	"4338941"	"0"	""	""	4306	2570.325	1.67527455725664
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106645"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1066.45"	""	""	"Census Tract 1066.45, Los Angeles County, California"	"06037106645"	"2527932"	"0"	""	""	3769	3861.522	0.976040043428773
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106646"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1066.46"	""	""	"Census Tract 1066.46, Los Angeles County, California"	"06037106646"	"1476213"	"0"	""	""	3011	5282.743	0.569969050049653
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106648"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1066.48"	""	""	"Census Tract 1066.48, Los Angeles County, California"	"06037106648"	"792932"	"0"	""	""	4581	14963.12	0.306152769819783
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"106649"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1066.49"	""	""	"Census Tract 1066.49, Los Angeles County, California"	"06037106649"	"1112675"	"0"	""	""	2776	6461.731	0.429606237557857
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"107010"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1070.10"	""	""	"Census Tract 1070.10, Los Angeles County, California"	"06037107010"	"684671"	"0"	""	""	3177	12018.02	0.264352962253107
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"107020"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1070.20"	""	""	"Census Tract 1070.20, Los Angeles County, California"	"06037107020"	"993964"	"0"	""	""	4610	12012.35	0.383771662262528
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"108101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1081.01"	""	""	"Census Tract 1081.01, Los Angeles County, California"	"06037108101"	"1128633"	"0"	""	""	2274	5218.377	0.43576765606636
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"108102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1081.02"	""	""	"Census Tract 1081.02, Los Angeles County, California"	"06037108102"	"2183817"	"0"	""	""	3596	4264.825	0.843176493481823
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"108103"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1081.03"	""	""	"Census Tract 1081.03, Los Angeles County, California"	"06037108103"	"2564931"	"0"	""	""	2968	2996.995	0.990325437801256
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"108104"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1081.04"	""	""	"Census Tract 1081.04, Los Angeles County, California"	"06037108104"	"826020"	"0"	""	""	1738	5449.504	0.318928118585878
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"108202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1082.02"	""	""	"Census Tract 1082.02, Los Angeles County, California"	"06037108202"	"5976110"	"3024"	""	""	9302	4031.396	2.3073890689841
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"108203"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1082.03"	""	""	"Census Tract 1082.03, Los Angeles County, California"	"06037108203"	"1372380"	"0"	""	""	3170	5982.499	0.529878902913836
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"108204"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1082.04"	""	""	"Census Tract 1082.04, Los Angeles County, California"	"06037108204"	"1432707"	"0"	""	""	1780	3217.81	0.553171288824504
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"109100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1091"	""	""	"Census Tract 1091, Los Angeles County, California"	"06037109100"	"2705905"	"0"	""	""	2675	2560.407	1.04475580581841
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"109200"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1092"	""	""	"Census Tract 1092, Los Angeles County, California"	"06037109200"	"1016942"	"0"	""	""	3161	8050.56	0.392643518039466
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"109300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1093"	""	""	"Census Tract 1093, Los Angeles County, California"	"06037109300"	"1233087"	"0"	""	""	2864	6015.574	0.476097572652846
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"109400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1094"	""	""	"Census Tract 1094, Los Angeles County, California"	"06037109400"	"1290832"	"0"	""	""	4175	8376.923	0.498393042747688
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"109500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1095"	""	""	"Census Tract 1095, Los Angeles County, California"	"06037109500"	"1194513"	"0"	""	""	3699	8020.311	0.461204067354752
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"109601"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1096.01"	""	""	"Census Tract 1096.01, Los Angeles County, California"	"06037109601"	"2214612"	"33284"	""	""	4831	5649.853	0.855066509960664
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"109603"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1096.03"	""	""	"Census Tract 1096.03, Los Angeles County, California"	"06037109603"	"998894"	"0"	""	""	3900	10112.14	0.385675145985232
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"109604"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1096.04"	""	""	"Census Tract 1096.04, Los Angeles County, California"	"06037109604"	"1174875"	"0"	""	""	2900	6392.991	0.453621792842283
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"109700"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1097"	""	""	"Census Tract 1097, Los Angeles County, California"	"06037109700"	"1586861"	"0"	""	""	4333	7072.086	0.612690483508032
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"109800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1098"	""	""	"Census Tract 1098, Los Angeles County, California"	"06037109800"	"1399406"	"0"	""	""	4584	8483.96	0.540313700295136
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"111100"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1111"	""	""	"Census Tract 1111, Los Angeles County, California"	"06037111100"	"1059245"	"0"	""	""	3076	7521.209	0.4089767983481
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"111201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1112.01"	""	""	"Census Tract 1112.01, Los Angeles County, California"	"06037111201"	"1912806"	"0"	""	""	3256	4408.707	0.738538556935399
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"111202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1112.02"	""	""	"Census Tract 1112.02, Los Angeles County, California"	"06037111202"	"1866692"	"0"	""	""	5670	7866.982	0.720733841237874
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"111204"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1112.04"	""	""	"Census Tract 1112.04, Los Angeles County, California"	"06037111204"	"3294685"	"16600"	""	""	5600	4402.221	1.27208504440947
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"111205"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1112.05"	""	""	"Census Tract 1112.05, Los Angeles County, California"	"06037111205"	"1141321"	"17739"	""	""	3879	8802.575	0.440666520462643
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"111206"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1112.06"	""	""	"Census Tract 1112.06, Los Angeles County, California"	"06037111206"	"2611193"	"11548"	""	""	4363	4327.569	1.00818729662068
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"111302"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1113.02"	""	""	"Census Tract 1113.02, Los Angeles County, California"	"06037111302"	"1552799"	"0"	""	""	4880	8139.586	0.599539071223496
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"111303"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1113.03"	""	""	"Census Tract 1113.03, Los Angeles County, California"	"06037111303"	"1563907"	"0"	""	""	4712	7803.548	0.603827894183294
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"111304"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1113.04"	""	""	"Census Tract 1113.04, Los Angeles County, California"	"06037111304"	"437442"	"0"	""	""	3106	18389.87	0.168897307632313
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"111401"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1114.01"	""	""	"Census Tract 1114.01, Los Angeles County, California"	"06037111401"	"840800"	"0"	""	""	2293	7063.324	0.324634708732241
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"111402"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1114.02"	""	""	"Census Tract 1114.02, Los Angeles County, California"	"06037111402"	"971230"	"0"	""	""	6146	16389.6	0.374994015416288
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1131.01"	""	""	"Census Tract 1131.01, Los Angeles County, California"	"06037113101"	"2265263"	"2714"	""	""	3525	4030.308	0.874622971226122
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1131.02"	""	""	"Census Tract 1131.02, Los Angeles County, California"	"06037113102"	"3653887"	"16997"	""	""	2784	1973.385	1.41077371787051
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113211"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1132.11"	""	""	"Census Tract 1132.11, Los Angeles County, California"	"06037113211"	"7280767"	"3053"	""	""	4248	1511.141	2.81111997430104
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113212"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1132.12"	""	""	"Census Tract 1132.12, Los Angeles County, California"	"06037113212"	"998550"	"0"	""	""	2888	7490.747	0.385542326837036
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113213"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1132.13"	""	""	"Census Tract 1132.13, Los Angeles County, California"	"06037113213"	"1300834"	"24"	""	""	5087	10128.32	0.502254836701946
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113231"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1132.31"	""	""	"Census Tract 1132.31, Los Angeles County, California"	"06037113231"	"4123059"	"18102"	""	""	2161	1357.479	1.59192204751528
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113232"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1132.32"	""	""	"Census Tract 1132.32, Los Angeles County, California"	"06037113232"	"2065813"	"0"	""	""	4596	5762.179	0.797614892424212
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113234"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1132.34"	""	""	"Census Tract 1132.34, Los Angeles County, California"	"06037113234"	"1012996"	"9924"	""	""	5653	14453.37	0.391119958856952
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113235"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1132.35"	""	""	"Census Tract 1132.35, Los Angeles County, California"	"06037113235"	"1426747"	"0"	""	""	1727	3135.04	0.550870119861559
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113237"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1132.37"	""	""	"Census Tract 1132.37, Los Angeles County, California"	"06037113237"	"4736224"	"11048"	""	""	4725	2583.85	1.8286663876435
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113238"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1132.38"	""	""	"Census Tract 1132.38, Los Angeles County, California"	"06037113238"	"709686"	"0"	""	""	4547	16594.21	0.274011308160501
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113239"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1132.39"	""	""	"Census Tract 1132.39, Los Angeles County, California"	"06037113239"	"434252"	"0"	""	""	2343	13974.24	0.167665641694093
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113301"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1133.01"	""	""	"Census Tract 1133.01, Los Angeles County, California"	"06037113301"	"2254327"	"0"	""	""	4830	5549.169	0.870400557840422
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113303"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1133.03"	""	""	"Census Tract 1133.03, Los Angeles County, California"	"06037113303"	"4088551"	"7269"	""	""	3774	2390.728	1.5785984336607
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113322"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1133.22"	""	""	"Census Tract 1133.22, Los Angeles County, California"	"06037113322"	"1786815"	"0"	""	""	4584	6644.507	0.689893157806137
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113323"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1133.23"	""	""	"Census Tract 1133.23, Los Angeles County, California"	"06037113323"	"723904"	"17"	""	""	3619	12948.08	0.27950090888452
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113324"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1133.24"	""	""	"Census Tract 1133.24, Los Angeles County, California"	"06037113324"	"324461"	"0"	""	""	2771	22119.32	0.125275097799681
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113423"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1134.23"	""	""	"Census Tract 1134.23, Los Angeles County, California"	"06037113423"	"710674"	"0"	""	""	3077	11213.85	0.274392777109392
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113424"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1134.24"	""	""	"Census Tract 1134.24, Los Angeles County, California"	"06037113424"	"1741131"	"0"	""	""	3346	4977.282	0.672254466043858
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113425"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1134.25"	""	""	"Census Tract 1134.25, Los Angeles County, California"	"06037113425"	"334913"	"4382"	""	""	4499	34792.19	0.129310637732684
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113426"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1134.26"	""	""	"Census Tract 1134.26, Los Angeles County, California"	"06037113426"	"1861894"	"4116"	""	""	2322	3230.019	0.718881323002269
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113427"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1134.27"	""	""	"Census Tract 1134.27, Los Angeles County, California"	"06037113427"	"252050"	"7193"	""	""	2360	24250.63	0.0973170532064241
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"113428"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 1134.28"	""	""	"Census Tract 1134.28, Los Angeles County, California"	"06037113428"	"1270492"	"0"	""	""	4222	8606.847	0.490539724508376
