Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00002_001,SE_A00002_002,SE_A00002_003
"06037604101","Census Tract 6041.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"604101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6041.01",,,,4108,22153.61,0.185432519378468
"06037604102","Census Tract 6041.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"604102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6041.02",,,,2811,13647.74,0.205968135759702
"06037604200","Census Tract 6042, Los Angeles County, California","ca","140","00",,,,"06","037",,,"604200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6042",,,,5802,11958.29,0.485186417852129
"06037609900","Census Tract 6099, Los Angeles County, California","ca","140","00",,,,"06","037",,,"609900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6099",,,,1758,8561.622,0.205334928192718
"06037620001","Census Tract 6200.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6200.01",,,,4338,9655.879,0.449259996571413
"06037620002","Census Tract 6200.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6200.02",,,,3637,7950.918,0.457431463002917
"06037620101","Census Tract 6201.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6201.01",,,,5482,10628.07,0.515803934226722
"06037620102","Census Tract 6201.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6201.02",,,,3624,10764.97,0.336647505702729
"06037620201","Census Tract 6202.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6202.01",,,,1603,18083.88,0.0886424956409064
"06037620301","Census Tract 6203.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6203.01",,,,4483,11178.63,0.40103313219984
"06037620303","Census Tract 6203.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6203.03",,,,4934,11034.43,0.447145701061163
"06037620305","Census Tract 6203.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6203.05",,,,6021,12321.88,0.488642804522646
"06037620400","Census Tract 6204, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6204",,,,5156,5200.783,0.991389149293356
"06037620501","Census Tract 6205.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6205.01",,,,5899,5898.15,1.00014401611127
"06037620521","Census Tract 6205.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6205.21",,,,4609,18529.98,0.24873204045733
"06037620522","Census Tract 6205.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6205.22",,,,4748,16432.3,0.288943037573919
"06037620601","Census Tract 6206.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6206.01",,,,5841,11077.34,0.527292790545748
"06037620602","Census Tract 6206.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6206.02",,,,5432,10431.11,0.520749903088354
"06037620701","Census Tract 6207.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6207.01",,,,7651,19445.22,0.393464371263496
"06037620703","Census Tract 6207.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6207.03",,,,3727,16716.72,0.222950453824496
"06037620704","Census Tract 6207.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6207.04",,,,3720,12890.63,0.288581645938128
"06037620801","Census Tract 6208.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6208.01",,,,4019,8719.593,0.460916035132209
"06037620802","Census Tract 6208.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6208.02",,,,3434,6913.243,0.496727784066953
"06037620901","Census Tract 6209.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6209.01",,,,2700,8006.53,0.33722472845434
"06037620904","Census Tract 6209.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6209.04",,,,2773,12464.96,0.222463578981833
"06037621001","Census Tract 6210.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6210.01",,,,4575,12448.69,0.367508652549742
"06037621005","Census Tract 6210.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6210.05",,,,4587,10346.43,0.443341436330979
"06037621102","Census Tract 6211.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6211.02",,,,3414,16260.15,0.209961204453457
"06037621104","Census Tract 6211.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6211.04",,,,6975,17223.82,0.404962494034721
"06037621201","Census Tract 6212.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6212.01",,,,7601,12001.86,0.633318764411264
"06037621204","Census Tract 6212.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6212.04",,,,2769,6273.319,0.441393164755976
"06037621301","Census Tract 6213.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6213.01",,,,7160,11865.31,0.603439861497428
"06037621324","Census Tract 6213.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6213.24",,,,4027,16306.47,0.246957128758898
"06037621326","Census Tract 6213.26, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6213.26",,,,3047,10668.1,0.285617925642899
"06037621400","Census Tract 6214, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6214",,,,4389,8846.532,0.496126622980493
"06037650001","Census Tract 6500.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6500.01",,,,5807,9494.118,0.611641830000757
"06037650003","Census Tract 6500.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6500.03",,,,3057,15587.65,0.196116738764813
"06037650004","Census Tract 6500.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6500.04",,,,4179,14323.05,0.291767374983977
"06037650101","Census Tract 6501.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6501.01",,,,5532,7554.573,0.732271732533124
"06037650102","Census Tract 6501.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6501.02",,,,2154,6545.254,0.329093416649035
"06037650200","Census Tract 6502, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6502",,,,6056,6470.221,0.93598039836478
"06037650300","Census Tract 6503, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6503",,,,7326,10111.61,0.724513781531034
"06037650401","Census Tract 6504.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6504.01",,,,4295,3171.654,1.35418310818429
"06037650501","Census Tract 6505.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6505.01",,,,2833,7390.172,0.383346949870038
"06037650502","Census Tract 6505.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6505.02",,,,4222,8202.313,0.514732886793298
"06037650603","Census Tract 6506.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6506.03",,,,3791,7693.409,0.492759425912398
"06037650604","Census Tract 6506.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6506.04",,,,5712,28703.38,0.199000922011994
"06037650605","Census Tract 6506.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6506.05",,,,2845,15218.36,0.186945267700082
"06037650606","Census Tract 6506.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6506.06",,,,4436,15666.72,0.283148030029483
"06037650607","Census Tract 6506.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6506.07",,,,2736,14012.12,0.195259591936333
"06037650701","Census Tract 6507.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6507.01",,,,2569,3316.347,0.774647604544886
"06037650702","Census Tract 6507.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6507.02",,,,4710,8719.899,0.540143815338141
"06037650801","Census Tract 6508.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6508.01",,,,4082,14273.3,0.28598858373089
"06037650802","Census Tract 6508.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6508.02",,,,3367,15920.86,0.211483605329446
"06037650901","Census Tract 6509.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6509.01",,,,5111,3733.87,1.36882101384254
"06037650903","Census Tract 6509.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6509.03",,,,5188,12693,0.408729306853931
"06037650904","Census Tract 6509.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6509.04",,,,2647,7333.804,0.360931401998774
"06037651001","Census Tract 6510.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6510.01",,,,5437,9939.632,0.547002148272502
"06037651002","Census Tract 6510.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6510.02",,,,4873,10658.87,0.457177793873948
"06037651101","Census Tract 6511.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6511.01",,,,4639,2156.53,2.15114124080884
"06037651102","Census Tract 6511.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6511.02",,,,3653,11271.17,0.324101115526404
"06037651201","Census Tract 6512.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6512.01",,,,4797,7128.755,0.672908523128293
"06037651221","Census Tract 6512.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6512.21",,,,3912,14552.67,0.268816689498175
"06037651222","Census Tract 6512.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6512.22",,,,6091,10494.03,0.580425469152753
"06037651302","Census Tract 6513.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6513.02",,,,5896,6394.13,0.922095778049937
"06037651304","Census Tract 6513.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6513.04",,,,5135,9293.107,0.552560089081494
"06037651401","Census Tract 6514.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6514.01",,,,2524,6500.131,0.38829986857082
"06037651402","Census Tract 6514.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6514.02",,,,5842,8277.851,0.705738791067758
"06037670001","Census Tract 6700.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6700.01",,,,3698,10198.49,0.362602838314309
"06037670002","Census Tract 6700.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6700.02",,,,3581,10698.36,0.3347243307691
"06037670003","Census Tract 6700.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6700.03",,,,5984,10359.29,0.577645533492819
"06037670101","Census Tract 6701.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6701.01",,,,3240,7621.348,0.42512166079534
"06037670102","Census Tract 6701.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6701.02",,,,4159,19602.77,0.212163917361779
"06037670201","Census Tract 6702.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6702.01",,,,3625,1926.622,1.88153188354541
"06037670202","Census Tract 6702.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6702.02",,,,2568,2228.896,1.15213970103336
"06037670324","Census Tract 6703.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6703.24",,,,5505,3004.952,1.83197605548752
"06037670326","Census Tract 6703.26, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6703.26",,,,3303,2118.168,1.55936668432441
"06037670328","Census Tract 6703.28, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6703.28",,,,4411,3186.187,1.38441336407736
"06037670405","Census Tract 6704.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.05",,,,2715,4689.357,0.578970636157388
"06037670406","Census Tract 6704.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.06",,,,1727,3764.435,0.458767376528385
"06037670407","Census Tract 6704.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.07",,,,6082,12521.62,0.485720011057966
"06037670413","Census Tract 6704.13, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670413",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.13",,,,4852,5745.193,0.844532098218216
"06037670416","Census Tract 6704.16, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.16",,,,4224,3067.485,1.37702375455021
"06037670417","Census Tract 6704.17, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670417",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.17",,,,2795,3580.52,0.780612883148493
"06037670418","Census Tract 6704.18, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670418",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.18",,,,4557,4670.111,0.975779810562829
"06037670500","Census Tract 6705, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6705",,,,1451,485.2324,2.99031964626863
"06037670603","Census Tract 6706.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6706.03",,,,1897,1259.984,1.50557454320252
"06037670604","Census Tract 6706.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6706.04",,,,4911,1229.505,3.99429032103624
"06037670701","Census Tract 6707.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6707.01",,,,6538,5873.101,1.11321094923992
"06037670702","Census Tract 6707.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6707.02",,,,5722,2212.518,2.58619344954494
"06037700101","Census Tract 7001.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7001.01",,,,5329,20475.29,0.260264912424305
"06037700102","Census Tract 7001.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7001.02",,,,4651,24535.12,0.189564970957394
"06037700200","Census Tract 7002, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7002",,,,6908,25596.38,0.269881945398975
"06037700300","Census Tract 7003, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7003",,,,5745,24507.21,0.234420777239122
"06037700400","Census Tract 7004, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7004",,,,4680,9211.022,0.508086910055182
"06037700501","Census Tract 7005.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7005.01",,,,4187,18145.44,0.23074662894191
"06037700502","Census Tract 7005.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7005.02",,,,3858,19824.25,0.194610168077999
"06037700600","Census Tract 7006, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7006",,,,4983,2271.02,2.19416846718981
"06037700700","Census Tract 7007, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7007",,,,3530,2589.551,1.36317079461372
"06037700801","Census Tract 7008.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7008.01",,,,3858,6868.578,0.561688316702626
"06037700802","Census Tract 7008.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7008.02",,,,4036,15252.61,0.264610492403826
"06037700901","Census Tract 7009.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7009.01",,,,4293,10552.58,0.406820031598602
"06037700902","Census Tract 7009.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"700902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7009.02",,,,6528,17714.76,0.368506340569918
"06037701000","Census Tract 7010, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7010",,,,5178,9427.486,0.549245015807023
"06037701201","Census Tract 7012.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7012.01",,,,3920,5227.999,0.74980887942338
"06037701202","Census Tract 7012.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7012.02",,,,3490,22334.16,0.15626288616009
"06037701302","Census Tract 7013.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7013.02",,,,4829,27422.33,0.176097340991541
"06037701304","Census Tract 7013.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7013.04",,,,6285,7824.117,0.803285575068301
"06037701402","Census Tract 7014.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7014.02",,,,6179,19294.29,0.320250132433046
"06037701501","Census Tract 7015.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7015.01",,,,5058,21215.76,0.238407668298077
"06037701502","Census Tract 7015.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7015.02",,,,3784,16061.31,0.235597230566319
"06037701601","Census Tract 7016.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7016.01",,,,3963,8434.017,0.469882872044195
"06037701602","Census Tract 7016.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7016.02",,,,4614,18091.62,0.255035158464055
"06037701701","Census Tract 7017.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7017.01",,,,3350,13215.29,0.253494224683667
"06037701702","Census Tract 7017.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7017.02",,,,3146,13423.76,0.234360545299824
"06037701801","Census Tract 7018.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7018.01",,,,6668,9109.699,0.731967097917056
"06037701802","Census Tract 7018.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7018.02",,,,5260,10909.36,0.482154743574101
"06037701902","Census Tract 7019.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"701902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7019.02",,,,5149,7451.081,0.691040653470209
"06037702002","Census Tract 7020.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7020.02",,,,6185,15786.85,0.391781737984886
"06037702102","Census Tract 7021.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7021.02",,,,5620,15684.3,0.358320192989311
"06037702201","Census Tract 7022.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7022.01",,,,3920,8431.65,0.464914895358589
"06037702202","Census Tract 7022.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7022.02",,,,3920,10035.38,0.390618026029464
"06037702300","Census Tract 7023, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7023",,,,6820,6814.998,1.00073398023466
"06037702400","Census Tract 7024, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7024",,,,4541,5933.267,0.765345630945008
"06037702501","Census Tract 7025.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7025.01",,,,4998,9704.089,0.515040610226766
"06037702502","Census Tract 7025.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7025.02",,,,4142,5961.549,0.69478584456762
"06037702600","Census Tract 7026, Los Angeles County, California","ca","140","00",,,,"06","037",,,"702600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 7026",,,,6688,8007.011,0.835267962631487
